Days for shipping (real),Days for shipment (scheduled),Delivery Status,Customer Segment,Latitude,Longitude,Order City,order date (DateOrders),Order Item Id,Order Item Quantity,Order State,shipping date (DateOrders),Shipping Mode,User ID,Admin Recomended Slots/Previous Optimized Delivered Slots,Parcel Delivered in This Slot,Machine Prediction
3,4,Advance shipping,Home Office,18.28859901,-66.37059021,Puducherry,5/2/2016 17:18,68724,4,Puducherry,8/2/2016 17:18,Standard Class,2111,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.28859901,-66.37059021,Puducherry,5/2/2016 17:18,68722,5,Puducherry,8/2/2016 17:18,Standard Class,2111,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.28859901,-66.37059021,Puducherry,5/2/2016 17:18,68721,1,Puducherry,8/2/2016 17:18,Standard Class,2111,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,18.28152275,-66.37049866,Lucknow,1/30/2016 16:36,67745,1,Uttar Pradesh,4/2/2016 16:36,Second Class,2134,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,18.28152275,-66.37049866,Lucknow,1/30/2016 16:36,67746,1,Uttar Pradesh,4/2/2016 16:36,Second Class,2134,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,18.28152275,-66.37049866,Lucknow,1/30/2016 16:36,67744,1,Uttar Pradesh,4/2/2016 16:36,Second Class,2134,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,18.28152275,-66.37049866,Lucknow,1/30/2016 16:36,67742,1,Uttar Pradesh,4/2/2016 16:36,Second Class,2134,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,18.28152275,-66.37049866,Lucknow,1/30/2016 16:36,67743,1,Uttar Pradesh,4/2/2016 16:36,Second Class,2134,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,18.24798775,-66.37058258,Pune,12/1/2016 23:17,64644,1,Maharashtra,1/18/2016 23:17,Standard Class,2136,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,18.24798775,-66.37058258,Pune,12/1/2016 23:17,64643,1,Maharashtra,1/18/2016 23:17,Standard Class,2136,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,18.24798775,-66.37058258,Pune,12/1/2016 23:17,64645,4,Maharashtra,1/18/2016 23:17,Standard Class,2136,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,18.25430679,-66.37052155,Guwahati,12/19/2015 22:16,60489,2,Assam,12/23/2015 22:16,Standard Class,2183,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Consumer,18.25430679,-66.37052155,Guwahati,12/19/2015 22:16,60488,4,Assam,12/23/2015 22:16,Standard Class,2183,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Shipping canceled,Corporate,18.27436638,-66.37059784,Mumbai,2/3/2016 11:18,73084,1,Maharashtra,4/3/2016 11:18,Standard Class,2220,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Shipping canceled,Corporate,18.27436638,-66.37059784,Mumbai,2/3/2016 11:18,73085,5,Maharashtra,4/3/2016 11:18,Standard Class,2220,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Shipping canceled,Corporate,18.27436638,-66.37059784,Mumbai,2/3/2016 11:18,73086,5,Maharashtra,4/3/2016 11:18,Standard Class,2220,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Corporate,18.21783066,-66.37054443,Sangli,1/20/2016 0:30,65857,1,Maharashtra,1/24/2016 0:30,Second Class,2222,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,2,Late delivery,Corporate,18.21783066,-66.37054443,Sangli,1/20/2016 0:30,65856,4,Maharashtra,1/24/2016 0:30,Second Class,2222,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,2,Late delivery,Corporate,18.2599659,-66.37059021,Pimpri,12/3/2016 22:09,74874,1,Maharashtra,3/15/2016 22:09,Second Class,2224,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
3,2,Late delivery,Corporate,18.2599659,-66.37059021,Pimpri,12/3/2016 22:09,74875,4,Maharashtra,3/15/2016 22:09,Second Class,2224,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.2539711,-66.37059784,Nellore,12/26/2015 19:59,61724,1,Andhra Pradesh,12/28/2015 19:59,Standard Class,2229,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Corporate,18.2539711,-66.37059784,Nellore,12/26/2015 19:59,61725,4,Andhra Pradesh,12/28/2015 19:59,Standard Class,2229,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Corporate,18.2539711,-66.37059784,Nellore,12/26/2015 19:59,61726,4,Andhra Pradesh,12/28/2015 19:59,Standard Class,2229,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,18.2539711,-66.37059784,Nellore,12/26/2015 19:59,61723,1,Andhra Pradesh,12/28/2015 19:59,Standard Class,2229,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Home Office,18.23014069,-66.37056732,Ajmer,2/12/2015 4:57,57471,1,Rajastan,7/12/2015 4:57,Standard Class,2248,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Home Office,18.23014069,-66.37056732,Ajmer,2/12/2015 4:57,57472,4,Rajastan,7/12/2015 4:57,Standard Class,2248,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66462,1,Maharashtra,1/25/2016 11:53,Second Class,2265,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66463,1,Maharashtra,1/25/2016 11:53,Second Class,2265,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,2,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66460,3,Maharashtra,1/25/2016 11:53,Second Class,2265,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66459,1,Maharashtra,1/25/2016 11:53,Second Class,2265,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66461,1,Maharashtra,1/25/2016 11:53,Second Class,2265,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.66019821,-112.1931229,Jaipur,5/3/2016 19:53,73667,1,Rajastan,7/3/2016 19:53,Second Class,2267,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.66019821,-112.1931229,Jaipur,5/3/2016 19:53,73666,5,Rajastan,7/3/2016 19:53,Second Class,2267,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.66019821,-112.1931229,Jaipur,5/3/2016 19:53,73668,1,Rajastan,7/3/2016 19:53,Second Class,2267,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66398,2,Uttar Pradesh,1/25/2016 3:50,First Class,2268,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66401,1,Uttar Pradesh,1/25/2016 3:50,First Class,2268,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66400,1,Uttar Pradesh,1/25/2016 3:50,First Class,2268,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66399,1,Uttar Pradesh,1/25/2016 3:50,First Class,2268,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66397,5,Uttar Pradesh,1/25/2016 3:50,First Class,2268,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Home Office,45.37810135,-122.5930786,Nagpur,2/20/2016 10:06,71225,1,Maharashtra,2/25/2016 10:06,Standard Class,2280,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Home Office,45.37810135,-122.5930786,Nagpur,2/20/2016 10:06,71226,5,Maharashtra,2/25/2016 10:06,Standard Class,2280,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Corporate,18.24620819,-66.37062073,Mathura,4/1/2016 11:44,63257,1,Uttar Pradesh,9/1/2016 11:44,Second Class,2300,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Corporate,18.24620819,-66.37062073,Mathura,4/1/2016 11:44,63258,3,Uttar Pradesh,9/1/2016 11:44,Second Class,2300,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.27268601,-66.3706131,Bhiwandi,6/1/2016 1:14,63493,1,Maharashtra,8/1/2016 1:14,Standard Class,2309,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,18.27268601,-66.3706131,Bhiwandi,6/1/2016 1:14,63492,1,Maharashtra,8/1/2016 1:14,Standard Class,2309,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,18.27268601,-66.3706131,Bhiwandi,6/1/2016 1:14,63494,1,Maharashtra,8/1/2016 1:14,Standard Class,2309,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.23685837,-66.37052918,Mangalore,7/2/2016 13:27,69035,2,Karnataka,9/2/2016 13:27,First Class,2352,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.23685837,-66.37052918,Mangalore,7/2/2016 13:27,69036,5,Karnataka,9/2/2016 13:27,First Class,2352,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65486,1,Maharashtra,1/23/2016 20:39,Second Class,2371,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,2,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65487,4,Maharashtra,1/23/2016 20:39,Second Class,2371,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6,2,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65485,5,Maharashtra,1/23/2016 20:39,Second Class,2371,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65484,1,Maharashtra,1/23/2016 20:39,Second Class,2371,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,2,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65483,1,Maharashtra,1/23/2016 20:39,Second Class,2371,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65687,5,Maharashtra,1/21/2016 1:02,Standard Class,2373,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65685,1,Maharashtra,1/21/2016 1:02,Standard Class,2373,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65684,1,Maharashtra,1/21/2016 1:02,Standard Class,2373,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65686,4,Maharashtra,1/21/2016 1:02,Standard Class,2373,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65683,3,Maharashtra,1/21/2016 1:02,Standard Class,2373,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Home Office,41.1966362,-73.08577728,Guwahati,12/19/2015 21:55,60486,1,Assam,12/22/2015 21:55,Standard Class,2376,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,41.1966362,-73.08577728,Guwahati,12/19/2015 21:55,60485,5,Assam,12/22/2015 21:55,Standard Class,2376,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Home Office,41.1966362,-73.08577728,Guwahati,12/19/2015 21:55,60487,1,Assam,12/22/2015 21:55,Standard Class,2376,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,2,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,10/11/2015 21:48,53759,1,Kerala,11/16/2015 21:48,Second Class,2384,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,10/11/2015 21:48,53757,1,Kerala,11/16/2015 21:48,Second Class,2384,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,10/11/2015 21:48,53758,4,Kerala,11/16/2015 21:48,Second Class,2384,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,10/11/2015 21:48,53756,5,Kerala,11/16/2015 21:48,Second Class,2384,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61682,1,Maharashtra,12/28/2015 14:44,Standard Class,2417,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61681,1,Maharashtra,12/28/2015 14:44,Standard Class,2417,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61680,2,Maharashtra,12/28/2015 14:44,Standard Class,2417,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61683,5,Maharashtra,12/28/2015 14:44,Standard Class,2417,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,2,Late delivery,Consumer,30.19924736,-81.72353363,Jodhpur,1/15/2016 23:49,65149,1,Guyarat,1/18/2016 23:49,Second Class,2424,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3,2,Late delivery,Consumer,30.19924736,-81.72353363,Jodhpur,1/15/2016 23:49,65148,3,Guyarat,1/18/2016 23:49,Second Class,2424,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,2,Late delivery,Consumer,30.19924736,-81.72353363,Jodhpur,1/15/2016 23:49,65147,1,Guyarat,1/18/2016 23:49,Second Class,2424,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Home Office,35.06275177,-79.00574493,Mangalore,12/21/2015 8:36,60712,3,Karnataka,12/23/2015 8:36,Second Class,2434,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Home Office,35.06275177,-79.00574493,Mangalore,12/21/2015 8:36,60713,4,Karnataka,12/23/2015 8:36,Second Class,2434,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Delhi,2/11/2015 16:33,52321,1,Delhi,5/11/2015 16:33,Standard Class,2435,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Delhi,2/11/2015 16:33,52319,1,Delhi,5/11/2015 16:33,Standard Class,2435,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60470,1,Madhya Pradesh,12/22/2015 20:10,Standard Class,2435,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Delhi,2/11/2015 16:33,52320,4,Delhi,5/11/2015 16:33,Standard Class,2435,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60469,1,Madhya Pradesh,12/22/2015 20:10,Standard Class,2435,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60467,1,Madhya Pradesh,12/22/2015 20:10,Standard Class,2435,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60468,1,Madhya Pradesh,12/22/2015 20:10,Standard Class,2435,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60466,3,Madhya Pradesh,12/22/2015 20:10,Standard Class,2435,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,12/11/2015 15:51,54078,1,Uttar Pradesh,11/18/2015 15:51,Standard Class,2438,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,12/11/2015 15:51,54079,1,Uttar Pradesh,11/18/2015 15:51,Standard Class,2438,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,12/11/2015 15:51,54077,1,Uttar Pradesh,11/18/2015 15:51,Standard Class,2438,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,12/11/2015 15:51,54076,4,Uttar Pradesh,11/18/2015 15:51,Standard Class,2438,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,41.49992752,-90.51541138,Malegaon,11/1/2016 7:42,64386,5,Maharashtra,1/14/2016 7:42,Standard Class,2444,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Consumer,41.49992752,-90.51541138,Malegaon,11/1/2016 7:42,64387,1,Maharashtra,1/14/2016 7:42,Standard Class,2444,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,41.49992752,-90.51541138,Malegaon,11/1/2016 7:42,64385,2,Maharashtra,1/14/2016 7:42,Standard Class,2444,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,10/3/2016 7:27,74449,1,Jammu y Cachemira,3/14/2016 7:27,Standard Class,2446,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,10/3/2016 7:27,74447,1,Jammu y Cachemira,3/14/2016 7:27,Standard Class,2446,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,10/3/2016 7:27,74448,3,Jammu y Cachemira,3/14/2016 7:27,Standard Class,2446,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,10/3/2016 7:27,74446,4,Jammu y Cachemira,3/14/2016 7:27,Standard Class,2446,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,10/3/2016 7:27,74445,5,Jammu y Cachemira,3/14/2016 7:27,Standard Class,2446,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,8/11/2015 4:38,53311,2,Punyab,11/13/2015 4:38,Second Class,2453,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,8/11/2015 4:38,53314,2,Punyab,11/13/2015 4:38,Second Class,2453,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,8/11/2015 4:38,53312,3,Punyab,11/13/2015 4:38,Second Class,2453,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,8/11/2015 4:38,53313,4,Punyab,11/13/2015 4:38,Second Class,2453,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66651,1,Maharashtra,1/29/2016 11:43,Second Class,2484,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66648,1,Maharashtra,1/29/2016 11:43,Second Class,2484,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5,2,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66652,1,Maharashtra,1/29/2016 11:43,Second Class,2484,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66650,2,Maharashtra,1/29/2016 11:43,Second Class,2484,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,2,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66649,4,Maharashtra,1/29/2016 11:43,Second Class,2484,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61043,2,Maharashtra,12/27/2015 5:06,Standard Class,2510,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61044,4,Maharashtra,12/27/2015 5:06,Standard Class,2510,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61042,5,Maharashtra,12/27/2015 5:06,Standard Class,2510,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61041,2,Maharashtra,12/27/2015 5:06,Standard Class,2510,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
0,0,Shipping on time,Consumer,18.27880096,-66.37055206,Lucknow,2/25/2016 3:37,72032,4,Uttar Pradesh,2/25/2016 15:37,Same Day,2531,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
0,0,Shipping on time,Consumer,18.27880096,-66.37055206,Lucknow,2/25/2016 3:37,72031,3,Uttar Pradesh,2/25/2016 15:37,Same Day,2531,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,40.20738983,-74.79347992,Hyderabad,9/2/2016 23:15,69464,1,Telangana,2/13/2016 23:15,Standard Class,2534,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,40.20738983,-74.79347992,Hyderabad,9/2/2016 23:15,69463,1,Telangana,2/13/2016 23:15,Standard Class,2534,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Consumer,40.20738983,-74.79347992,Hyderabad,9/2/2016 23:15,69462,1,Telangana,2/13/2016 23:15,Standard Class,2534,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Home Office,32.97157669,-96.72790527,Mumbai,2/29/2016 20:04,72822,1,Maharashtra,5/3/2016 20:04,Standard Class,2545,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
